text_order_id,sentence,num_triplets,triplets,abbreviation
354,"जब बर्फी निरुत्साहित था, तो उसने झिलमिल को अपने अपार्टमेंट में छिपा लिया और फिरौती की रकम प्राप्त कर के अपने पिता के ओपरेशन के लिए अस्पताल में भुगतान कर रहा था, लेकिन तब उसे पता चलता है कि उसके पिता की मृत्यु हो चुकी है।",2,"[{'subject': {'upos': 'PRON', 'text': 'उसने', 'id': 7, 'deprel': 'nsubj', 'head': 13}, 'object': {'upos': 'PROPN', 'text': 'झिलमिल', 'id': 8, 'deprel': 'obj', 'head': 13}, 'verb': {'upos': 'VERB', 'text': 'छिपा', 'id': 13, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'उसे', 'id': 37, 'deprel': 'nsubj', 'head': 39}, 'verb': {'upos': 'VERB', 'text': 'चलता', 'id': 39, 'deprel': 'conj', 'head': 31}, 'object': {'upos': 'VERB', 'text': 'चुकी', 'id': 47, 'deprel': 'obj', 'head': 39}}]","['SOV', 'SVO']"
402,"भ्रम का अर्थ है एक ऐसा विश्वास जो एक रोगात्मक स्थिति है, जिसके तहत किसी के विचारों को किसी बाहरी शक्ति द्वारा नियंत्रित किया जाता है या किसी एक व्यक्ति के विचार अन्य लोगों तक प्रसारित किये जाते हैं।",2,"[{'object': {'upos': 'NOUN', 'text': 'विचारों', 'id': 18, 'deprel': 'obj', 'head': 25}, 'subject': {'upos': 'NOUN', 'text': 'शक्ति', 'id': 22, 'deprel': 'nsubj:pass', 'head': 25}, 'verb': {'upos': 'VERB', 'text': 'किया', 'id': 25, 'deprel': 'acl:relcl', 'head': 11}}, {'subject': {'upos': 'NOUN', 'text': 'शक्ति', 'id': 22, 'deprel': 'nsubj:pass', 'head': 25}, 'object': {'upos': 'NOUN', 'text': 'विचार', 'id': 33, 'deprel': 'obj', 'head': 38}, 'verb': {'upos': 'VERB', 'text': 'किये', 'id': 38, 'deprel': 'conj', 'head': 25}}]","['OSV', 'SOV']"
488,"सेलेनियम वेबड्राइवर आदेश लेने और स्वीकार करने के बाद एक ब्राउज़र के लिए उन्हें भेजता है और परिणाम रेत्रिएवे जो एक ब्राउज़र विशेष ब्राउज़र ड्राइवर, के माध्यम से कार्यान्वित किया जाता है।",2,"[{'subject': {'upos': 'PROPN', 'text': 'वेबड्राइवर', 'id': 2, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'PRON', 'text': 'उन्हें', 'id': 14, 'deprel': 'obj', 'head': 15}, 'verb': {'upos': 'VERB', 'text': 'भेजता', 'id': 15, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PROPN', 'text': 'वेबड्राइवर', 'id': 2, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'PROPN', 'text': 'रेत्रिएवे', 'id': 19, 'deprel': 'obj', 'head': 31}, 'verb': {'upos': 'VERB', 'text': 'किया', 'id': 31, 'deprel': 'conj', 'head': 15}}]","['SOV', 'SOV']"
489,एक सेलेनियम ग्रिड एक सर्वर हब के रूप में कार्य करता है जो टेस्ट ब्राउज़र उदाहरणों के लिए पहुँच प्रदान करता है और कई मशीनों पर समानांतर में परीक्षण चल देता है।,2,"[{'subject': {'upos': 'NOUN', 'text': 'ग्रिड', 'id': 3, 'deprel': 'nsubj', 'head': 11}, 'object': {'upos': 'NOUN', 'text': 'कार्य', 'id': 10, 'deprel': 'obj', 'head': 11}, 'verb': {'upos': 'VERB', 'text': 'करता', 'id': 11, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'जो', 'id': 13, 'deprel': 'nsubj', 'head': 21}, 'object': {'upos': 'NOUN', 'text': 'पहुँच', 'id': 19, 'deprel': 'obj', 'head': 21}, 'verb': {'upos': 'VERB', 'text': 'करता', 'id': 21, 'deprel': 'acl:relcl', 'head': 10}}]","['SOV', 'SOV']"
514,"वेब ट्रैफिक का विश्लेषण वेब सर्वर लॉग फाइल में पाए जाने वाले ट्रैफिक आंकड़ों को देख कर किया जा सकता है, जो सभी प्रयुक्त पृष्ठों की एक स्वतः उत्पन्न सूची होती है। जब कोई फ़ाइल पेश की जाती है तो एक हिट उत्पन्न होता है। पृष्ठ को अपने आप में एक फ़ाइल माना जाता है, लेकिन छवियां भी फ़ाइलें हैं, इस प्रकार 5 छवियों वाला पृष्ठ 6 हिट (5 छवियां और वह पृष्ठ) उत्पन्न कर सकता है। एक पेज व्यू तब उत्पन्न होता है जब एक आगंतुक वेब साइट के भीतर किसी भी पृष्ठ का अनुरोध करता है - एक आगंतुक हमेशा कम से कम एक पेज व्यू को उत्पन्न करेगा (मुख्य पृष्ठ) और कई अधिक भी कर सकता है।",2,"[{'subject': {'upos': 'NOUN', 'text': 'आगंतुक', 'id': 24, 'deprel': 'nsubj', 'head': 34}, 'object': {'upos': 'NOUN', 'text': 'व्यू', 'id': 31, 'deprel': 'obj', 'head': 34}, 'verb': {'upos': 'VERB', 'text': 'करेगा', 'id': 34, 'deprel': 'acl:relcl', 'head': 4}}, {'subject': {'upos': 'NOUN', 'text': 'आगंतुक', 'id': 24, 'deprel': 'nsubj', 'head': 34}, 'object': {'upos': 'NOUN', 'text': 'पृष्ठ', 'id': 37, 'deprel': 'obj', 'head': 43}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 43, 'deprel': 'conj', 'head': 34}}]","['SOV', 'SOV']"
567,खसरा वायरस आम तौर पर तब संक्रमित होते हैं जब लोग संदूषित वस्तुओं को छूते हैं और फिर अपनी आँखों या नाकों को छूते हैं।,2,"[{'subject': {'upos': 'NOUN', 'text': 'लोग', 'id': 11, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'NOUN', 'text': 'वस्तुओं', 'id': 13, 'deprel': 'obj', 'head': 15}, 'verb': {'upos': 'VERB', 'text': 'छूते', 'id': 15, 'deprel': 'acl:relcl', 'head': 6}}, {'subject': {'upos': 'NOUN', 'text': 'लोग', 'id': 11, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'NOUN', 'text': 'आँखों', 'id': 20, 'deprel': 'obj', 'head': 24}, 'verb': {'upos': 'VERB', 'text': 'छूते', 'id': 24, 'deprel': 'conj', 'head': 15}}]","['SOV', 'SOV']"
611,"हालांकि, सूचना के आधार पर सभी अंतरंगी लेन-देन अवैध नहीं है। उदाहरण के लिए, किसी रेस्तरां में भोजन करते हुए, आपके पास के टेबिल से बैठा हुआ कंपनी A का प्रमुख कार्यकारी अधिकारी (सी ई ओ) को सी एफ ओ (CFO) से यह कहता हुआ आप सुनते हैं कि कंपनी की आय उम्मीद से अधिक होने वाली है और फिर इसके बाद आप उस कंपनी के शेयर (स्टॉक) खरीद लेते हैं, तो आप तबतक अंतरंगी लेन-देन के दोषी नहीं ठहराए जाएंगे जबतक कि आपके और कंपनी, अथवा कंपनी के किसी अधिकारी के बीच नजदीकी संपर्क न हुआ हो।",2,"[{'subject': {'upos': 'PRON', 'text': 'आप', 'id': 41, 'deprel': 'nsubj', 'head': 42}, 'verb': {'upos': 'VERB', 'text': 'सुनते', 'id': 42, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'VERB', 'text': 'होने', 'id': 51, 'deprel': 'obj', 'head': 42}}, {'subject': {'upos': 'PRON', 'text': 'आप', 'id': 58, 'deprel': 'nsubj', 'head': 66}, 'object': {'upos': 'NOUN', 'text': 'शेयर', 'id': 62, 'deprel': 'obj', 'head': 66}, 'verb': {'upos': 'VERB', 'text': 'खरीद', 'id': 66, 'deprel': 'advcl', 'head': 78}}]","['SVO', 'SOV']"
724,कृष्णा अपनी शक्तियों को कभी उजागर नहीं करेगा और अपनी दादी से वादा करता है कि वो सिंगापुर जाने की इजाजत दे देती है।,2,"[{'subject': {'upos': 'PROPN', 'text': 'कृष्णा', 'id': 1, 'deprel': 'nsubj', 'head': 8}, 'object': {'upos': 'NOUN', 'text': 'शक्तियों', 'id': 3, 'deprel': 'obj', 'head': 8}, 'verb': {'upos': 'VERB', 'text': 'करेगा', 'id': 8, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PROPN', 'text': 'कृष्णा', 'id': 1, 'deprel': 'nsubj', 'head': 8}, 'verb': {'upos': 'VERB', 'text': 'करता', 'id': 14, 'deprel': 'conj', 'head': 8}, 'object': {'upos': 'VERB', 'text': 'दे', 'id': 22, 'deprel': 'obj', 'head': 14}}]","['SOV', 'SVO']"
742,बैंड के असली इरादे की तरह एल्बम को एक डिब्बे के सेट के रूप में रिलीज़ नहीं किया गया क्योंकि बैंड ने वह योजना रद्द कर दी और सर्वश्रेष्ठ गीतों का एल्बम जारी किया.,2,"[{'subject': {'upos': 'NOUN', 'text': 'बैंड', 'id': 21, 'deprel': 'nsubj', 'head': 26}, 'object': {'upos': 'NOUN', 'text': 'योजना', 'id': 24, 'deprel': 'obj', 'head': 26}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 26, 'deprel': 'advcl', 'head': 18}}, {'subject': {'upos': 'NOUN', 'text': 'बैंड', 'id': 21, 'deprel': 'nsubj', 'head': 26}, 'object': {'upos': 'NOUN', 'text': 'एल्बम', 'id': 32, 'deprel': 'obj', 'head': 34}, 'verb': {'upos': 'VERB', 'text': 'किया', 'id': 34, 'deprel': 'conj', 'head': 26}}]","['SOV', 'SOV']"
831,चग़ताई भाषा के सबसे करीबी संबंध उज़बेक भाषा और उइग़ुर भाषा से हैं। उज़बेक लोग चग़ताई को अपनी भाषा की पूर्वजा मानते हैं और उसे अपनी धरोहर का एक अहम भाग भी मानते हैं।,2,"[{'subject': {'upos': 'NOUN', 'text': 'लोग', 'id': 2, 'deprel': 'nsubj', 'head': 9}, 'object': {'upos': 'PROPN', 'text': 'चग़ताई', 'id': 3, 'deprel': 'obj', 'head': 9}, 'verb': {'upos': 'VERB', 'text': 'मानते', 'id': 9, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'NOUN', 'text': 'लोग', 'id': 2, 'deprel': 'nsubj', 'head': 9}, 'object': {'upos': 'PRON', 'text': 'उसे', 'id': 12, 'deprel': 'obj', 'head': 20}, 'verb': {'upos': 'VERB', 'text': 'मानते', 'id': 20, 'deprel': 'conj', 'head': 9}}]","['SOV', 'SOV']"
1038,"जब किसी व्यक्ति का स्वास्थ्य उत्कृष्ट होता है तो आमतौर पर उसके पास आभार का भाव होता है। सिसरो के अनुसार, आभार केवल सबसे बड़ा गुण ही नहीं है, बल्कि अन्य सभी का उत्पादक है। सकारात्मक मनोविज्ञान आंदोलन ने इन अध्ययनों को स्वीकार कर लिया है और एक समग्र कल्याण को बढ़ाने के प्रयास में आभार अभ्यासों को शामिल करने के लिए प्रयास करने शुरू कर दिए है।",2,"[{'subject': {'upos': 'NOUN', 'text': 'आंदोलन', 'id': 3, 'deprel': 'nsubj', 'head': 9}, 'object': {'upos': 'NOUN', 'text': 'अध्ययनों', 'id': 6, 'deprel': 'obj', 'head': 9}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 9, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'NOUN', 'text': 'आंदोलन', 'id': 3, 'deprel': 'nsubj', 'head': 9}, 'object': {'upos': 'VERB', 'text': 'करने', 'id': 29, 'deprel': 'obj', 'head': 31}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 31, 'deprel': 'conj', 'head': 9}}]","['SOV', 'SOV']"
1137,"ड्रีม थियेटर्स के तीसरे स्टूडियो एल्बम, अवेक को 4 अक्टूबर 1994 को प्रशंसकों के बीच विवाद के दौरान जारी किया गया। एल्बम के बाद, मूर ने बाकी बैंड से कहा कि वह और अधिक टूर करने का इच्छुक नहीं है और न ही उसकी संगीत की उस शैली में कोई रूचि है जिसे ड्रीम थियेटर प्रस्तुत करता है और इसलिए वह ड्रीम थियेटर को छोड़कर संगीत में अपनी व्यक्तिगत रूचि पर ध्यान केंद्रित करेगा।",2,"[{'subject': {'upos': 'PROPN', 'text': 'मूर', 'id': 5, 'deprel': 'nsubj', 'head': 10}, 'verb': {'upos': 'VERB', 'text': 'कहा', 'id': 10, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'ADJ', 'text': 'इच्छुक', 'id': 18, 'deprel': 'obj', 'head': 10}}, {'subject': {'upos': 'PRON', 'text': 'वह', 'id': 41, 'deprel': 'nsubj', 'head': 54}, 'object': {'upos': 'NOUN', 'text': 'ध्यान', 'id': 52, 'deprel': 'obj', 'head': 54}, 'verb': {'upos': 'VERB', 'text': 'करेगा', 'id': 54, 'deprel': 'conj', 'head': 37}}]","['SVO', 'SOV']"
1157,"धन प्रबंधन का उद्देश्य विश्व स्तर पर धनी व्यक्तियों और परिवारों को सुविधाएं प्रदान करना है, जिससे वे अपने धन का प्रबंधन कर सकें और अपने लक्ष्यों को प्राप्त कर सकें।",2,"[{'subject': {'upos': 'NOUN', 'text': 'उद्देश्य', 'id': 4, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'NOUN', 'text': 'सुविधाएं', 'id': 13, 'deprel': 'obj', 'head': 15}, 'verb': {'upos': 'VERB', 'text': 'करना', 'id': 15, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'वे', 'id': 19, 'deprel': 'nsubj', 'head': 24}, 'object': {'upos': 'NOUN', 'text': 'लक्ष्यों', 'id': 28, 'deprel': 'obj', 'head': 31}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 31, 'deprel': 'conj', 'head': 24}}]","['SOV', 'SOV']"
1174,"रीनहार्ड सेल्टन ने उपखेल पूर्ण संतुलनों (subgame perfect equilibria) की अपनी समाधान अवधारणा प्रस्तुत की, जिसने नैश संतुलन को और अधिक परिष्कृत किया था।",2,"[{'subject': {'upos': 'PROPN', 'text': 'सेल्टन', 'id': 2, 'deprel': 'nsubj', 'head': 18}, 'object': {'upos': 'NOUN', 'text': 'उपखेल', 'id': 4, 'deprel': 'obj', 'head': 18}, 'verb': {'upos': 'VERB', 'text': 'की', 'id': 18, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'जिसने', 'id': 20, 'deprel': 'nsubj', 'head': 27}, 'object': {'upos': 'NOUN', 'text': 'संतुलन', 'id': 22, 'deprel': 'obj', 'head': 27}, 'verb': {'upos': 'VERB', 'text': 'किया', 'id': 27, 'deprel': 'acl:relcl', 'head': 16}}]","['SOV', 'SOV']"
1217,"जीप के सैन्य पदनाम ने ""जीप"" शब्द को जन्म दिया और यह माना जाता है कि वाहन ने ""जीपी"" पदनाम को अपनाया (""सरकारी प्रयोजनों"" या ""सामान्य उद्देश्यों"" के लिए), जिसे ध्वन्यात्मक रूप से बिगाड़कर जीप शब्द में तब्दील कर दिया गया।",2,"[{'subject': {'upos': 'NOUN', 'text': 'पदनाम', 'id': 4, 'deprel': 'nsubj', 'head': 12}, 'object': {'upos': 'PROPN', 'text': 'शब्द', 'id': 9, 'deprel': 'obj', 'head': 12}, 'verb': {'upos': 'VERB', 'text': 'दिया', 'id': 12, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'NOUN', 'text': 'पदनाम', 'id': 4, 'deprel': 'nsubj', 'head': 12}, 'object': {'upos': 'PRON', 'text': 'यह', 'id': 14, 'deprel': 'obj', 'head': 15}, 'verb': {'upos': 'VERB', 'text': 'माना', 'id': 15, 'deprel': 'conj', 'head': 12}}]","['SOV', 'SOV']"
1264,"सारांश तैयार करने के बाद, निर्माता लेखक के साथ मिलकर कहानी का सारांश तैयार करता है। इसके बाद, वे एक स्टेप आउटलाइन तैयार करते हैं, जो पूरी कहानी को एक-अनुच्छेद के दृश्यों में विभाजित कर देता है, जिसका पूरा ध्यान नाटकीय संरचना पर होता है।",2,"[{'subject': {'upos': 'PRON', 'text': 'वे', 'id': 4, 'deprel': 'nsubj', 'head': 9}, 'object': {'upos': 'NOUN', 'text': 'आउटलाइन', 'id': 7, 'deprel': 'obj', 'head': 9}, 'verb': {'upos': 'VERB', 'text': 'करते', 'id': 9, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'जो', 'id': 12, 'deprel': 'nsubj', 'head': 21}, 'object': {'upos': 'NOUN', 'text': 'कहानी', 'id': 14, 'deprel': 'obj', 'head': 21}, 'verb': {'upos': 'VERB', 'text': 'कर', 'id': 21, 'deprel': 'acl:relcl', 'head': 7}}]","['SOV', 'SOV']"
1395,"अब्दुलावित ने इंटीरियर को सजाया और काटाफैलस की लकड़ी की नक्काशी का प्रदर्शन किया, लेकिन अब्दुलावित के अंतिम संस्कार के ढांचे की लकड़ियाँ नहीं तराशी गईं।",2,"[{'subject': {'upos': 'PROPN', 'text': 'अब्दुलावित', 'id': 1, 'deprel': 'nsubj', 'head': 5}, 'object': {'upos': 'NOUN', 'text': 'इंटीरियर', 'id': 3, 'deprel': 'obj', 'head': 5}, 'verb': {'upos': 'VERB', 'text': 'सजाया', 'id': 5, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PROPN', 'text': 'अब्दुलावित', 'id': 1, 'deprel': 'nsubj', 'head': 5}, 'object': {'upos': 'NOUN', 'text': 'लकड़ियाँ', 'id': 24, 'deprel': 'obj', 'head': 26}, 'verb': {'upos': 'VERB', 'text': 'तराशी', 'id': 26, 'deprel': 'conj', 'head': 14}}]","['SOV', 'SOV']"
