text_order_id,sentence,num_triplets,triplets,abbreviation
1628,"Argentinien erzielte bei der Niederlage gegen Deutschland bei der Frauenfußball-Weltmeisterschaft 2007 kein Tor, während Deutschland 11 Tore erzielte.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Argentinien', 'id': 1, 'deprel': 'nsubj', 'head': 2}, 'verb': {'upos': 'VERB', 'text': 'erzielte', 'id': 2, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Tor', 'id': 15, 'deprel': 'obj', 'head': 2}}, {'subject': {'upos': 'PROPN', 'text': 'Deutschland', 'id': 18, 'deprel': 'nsubj', 'head': 21}, 'object': {'upos': 'NOUN', 'text': 'Tore', 'id': 20, 'deprel': 'obj', 'head': 21}, 'verb': {'upos': 'VERB', 'text': 'erzielte', 'id': 21, 'deprel': 'advcl', 'head': 2}}]","['SVO', 'SOV']"
63,Armenien behielt unter der Seleukiden-Herrschaft einen beachtlichen Grad an Autonomie und behielt seine einheimischen Herrscher.,2,"[{'subject': {'upos': 'PROPN', 'text': 'Armenien', 'id': 1, 'deprel': 'nsubj', 'head': 2}, 'verb': {'upos': 'VERB', 'text': 'behielt', 'id': 2, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Grad', 'id': 10, 'deprel': 'obj', 'head': 2}}, {'subject': {'upos': 'PROPN', 'text': 'Armenien', 'id': 1, 'deprel': 'nsubj', 'head': 2}, 'verb': {'upos': 'VERB', 'text': 'behielt', 'id': 14, 'deprel': 'conj', 'head': 2}, 'object': {'upos': 'NOUN', 'text': 'Herrscher', 'id': 17, 'deprel': 'obj', 'head': 14}}]","['SVO', 'SVO']"
1624,"Beckerath vermutet, dass Baka, der Grabherr, seinen Vater Radjedef überlebt und für sehr kurze Zeit den Thron bestiegen hat.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Baka', 'id': 5, 'deprel': 'nsubj', 'head': 13}, 'object': {'upos': 'NOUN', 'text': 'Vater', 'id': 11, 'deprel': 'obj', 'head': 13}, 'verb': {'upos': 'VERB', 'text': 'überlebt', 'id': 13, 'deprel': 'ccomp', 'head': 2}}, {'subject': {'upos': 'PROPN', 'text': 'Baka', 'id': 5, 'deprel': 'nsubj', 'head': 13}, 'object': {'upos': 'NOUN', 'text': 'Thron', 'id': 20, 'deprel': 'obj', 'head': 21}, 'verb': {'upos': 'VERB', 'text': 'bestiegen', 'id': 21, 'deprel': 'conj', 'head': 13}}]","['SOV', 'SOV']"
1426,"Britney Spears gab ihre Trennung von Jason Trawick bekannt, dem sie sich verlobt hatte, 2013 bekannt.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Britney', 'id': 1, 'deprel': 'nsubj', 'head': 3}, 'verb': {'upos': 'VERB', 'text': 'gab', 'id': 3, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Trennung', 'id': 5, 'deprel': 'obj', 'head': 3}}, {'subject': {'upos': 'PRON', 'text': 'sie', 'id': 12, 'deprel': 'nsubj', 'head': 14}, 'object': {'upos': 'PRON', 'text': 'sich', 'id': 13, 'deprel': 'obj', 'head': 14}, 'verb': {'upos': 'VERB', 'text': 'verlobt', 'id': 14, 'deprel': 'acl', 'head': 7}}]","['SVO', 'SOV']"
1782,"Bruce Wayne alias Batman fängt Lau in Hongkong und bringt ihn nach Gotham City, wo er an die Polizei ausliefert.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Bruce', 'id': 1, 'deprel': 'nsubj', 'head': 5}, 'verb': {'upos': 'VERB', 'text': 'fängt', 'id': 5, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'PROPN', 'text': 'Lau', 'id': 6, 'deprel': 'obj', 'head': 5}}, {'subject': {'upos': 'PROPN', 'text': 'Bruce', 'id': 1, 'deprel': 'nsubj', 'head': 5}, 'verb': {'upos': 'VERB', 'text': 'bringt', 'id': 10, 'deprel': 'conj', 'head': 5}, 'object': {'upos': 'PRON', 'text': 'ihn', 'id': 11, 'deprel': 'obj', 'head': 10}}]","['SVO', 'SVO']"
1641,"Caballé heiratete 1964 den Tenor Bernabé Martí und hatte eine gemeinsame Tochter, Montserrat Martí Caballé, sowie einen Sohn und ein Enkelkind.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Caballé', 'id': 1, 'deprel': 'nsubj', 'head': 2}, 'verb': {'upos': 'VERB', 'text': 'heiratete', 'id': 2, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Tenor', 'id': 5, 'deprel': 'obj', 'head': 2}}, {'subject': {'upos': 'PROPN', 'text': 'Caballé', 'id': 1, 'deprel': 'nsubj', 'head': 2}, 'verb': {'upos': 'VERB', 'text': 'hatte', 'id': 9, 'deprel': 'conj', 'head': 2}, 'object': {'upos': 'NOUN', 'text': 'Tochter', 'id': 12, 'deprel': 'obj', 'head': 9}}]","['SVO', 'SVO']"
842,"Chris Gardner unterstützt heute zahlreiche Wohltätigkeitsorganisationen, darunter die Glide Memorial United Methodist Church in San Francisco, in der er einst mit seinem Sohn Unterkunft fand.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Chris', 'id': 1, 'deprel': 'nsubj', 'head': 3}, 'verb': {'upos': 'VERB', 'text': 'unterstützt', 'id': 3, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Wohltätigkeitsorganisationen', 'id': 6, 'deprel': 'obj', 'head': 3}}, {'subject': {'upos': 'PRON', 'text': 'er', 'id': 21, 'deprel': 'nsubj', 'head': 27}, 'object': {'upos': 'NOUN', 'text': 'Unterkunft', 'id': 26, 'deprel': 'obj', 'head': 27}, 'verb': {'upos': 'VERB', 'text': 'fand', 'id': 27, 'deprel': 'acl', 'head': 10}}]","['SVO', 'SOV']"
86,"D'Herelle wurde von seinen Kollegen nicht ernstgenommen, weil er seine Phagentherapie beim Menschen unachtsam anwandte und die Ursache für die Bakterienlyse nicht eindeutig klären konnte.",2,"[{'subject': {'upos': 'PRON', 'text': 'er', 'id': 11, 'deprel': 'nsubj', 'head': 18}, 'object': {'upos': 'NOUN', 'text': 'Phagentherapie', 'id': 13, 'deprel': 'obj', 'head': 18}, 'verb': {'upos': 'VERB', 'text': 'anwandte', 'id': 18, 'deprel': 'advcl', 'head': 8}}, {'subject': {'upos': 'PRON', 'text': 'er', 'id': 11, 'deprel': 'nsubj', 'head': 18}, 'object': {'upos': 'NOUN', 'text': 'Ursache', 'id': 21, 'deprel': 'obj', 'head': 27}, 'verb': {'upos': 'VERB', 'text': 'klären', 'id': 27, 'deprel': 'conj', 'head': 18}}]","['SOV', 'SOV']"
1937,"Das Grove-Element wurde für Telegrafen-Systeme vor allem in Nordamerika von 1844 bis 1860 eingesetzt, weil es eine höhere Spannung von 1,9 V aufwies, was fast eine Verdopplung der Spannung des ähnlich aufgebauten Daniell-Elements von 1,1 V darstellt.",2,"[{'subject': {'upos': 'PRON', 'text': 'es', 'id': 21, 'deprel': 'nsubj', 'head': 28}, 'object': {'upos': 'NOUN', 'text': 'Spannung', 'id': 24, 'deprel': 'obj', 'head': 28}, 'verb': {'upos': 'VERB', 'text': 'aufwies', 'id': 28, 'deprel': 'advcl', 'head': 18}}, {'subject': {'upos': 'PRON', 'text': 'was', 'id': 30, 'deprel': 'nsubj', 'head': 45}, 'object': {'upos': 'NOUN', 'text': 'Verdopplung', 'id': 33, 'deprel': 'obj', 'head': 45}, 'verb': {'upos': 'VERB', 'text': 'darstellt', 'id': 45, 'deprel': 'acl', 'head': 28}}]","['SOV', 'SOV']"
1241,Das IOC erklärte Curling zu einem offiziellen Wettbewerb bei den Olympischen Winterspielen und verlieh rückwirkend die Medaillen.,2,"[{'subject': {'upos': 'PROPN', 'text': 'IOC', 'id': 2, 'deprel': 'nsubj', 'head': 3}, 'verb': {'upos': 'VERB', 'text': 'erklärte', 'id': 3, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'PROPN', 'text': 'Curling', 'id': 4, 'deprel': 'obj', 'head': 3}}, {'subject': {'upos': 'PROPN', 'text': 'IOC', 'id': 2, 'deprel': 'nsubj', 'head': 3}, 'verb': {'upos': 'VERB', 'text': 'verlieh', 'id': 14, 'deprel': 'conj', 'head': 3}, 'object': {'upos': 'NOUN', 'text': 'Medaillen', 'id': 17, 'deprel': 'obj', 'head': 14}}]","['SVO', 'SVO']"
1626,"Der Deutsche Fußballbund (DFB) bot dem französischen Verband Unterstützung an, nachdem Frankreich seine Bewerbung für die Ausrichtung der Weltmeisterschaft 2011 zurückgezogen hatte.",2,"[{'subject': {'upos': 'PROPN', 'text': 'Fußballbund', 'id': 3, 'deprel': 'nsubj', 'head': 7}, 'verb': {'upos': 'VERB', 'text': 'bot', 'id': 7, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Unterstützung', 'id': 11, 'deprel': 'obj', 'head': 7}}, {'subject': {'upos': 'PROPN', 'text': 'Frankreich', 'id': 15, 'deprel': 'nsubj', 'head': 24}, 'object': {'upos': 'NOUN', 'text': 'Bewerbung', 'id': 17, 'deprel': 'obj', 'head': 24}, 'verb': {'upos': 'VERB', 'text': 'zurückgezogen', 'id': 24, 'deprel': 'advcl', 'head': 7}}]","['SVO', 'SOV']"
1477,"Der Historiker Juan Cabre wurde der Erste, der die Malereien erforschte und sie der Jungsteinzeit zuordnete.",2,"[{'subject': {'upos': 'PRON', 'text': 'der', 'id': 9, 'deprel': 'nsubj', 'head': 12}, 'object': {'upos': 'NOUN', 'text': 'Malereien', 'id': 11, 'deprel': 'obj', 'head': 12}, 'verb': {'upos': 'VERB', 'text': 'erforschte', 'id': 12, 'deprel': 'acl', 'head': 7}}, {'subject': {'upos': 'PRON', 'text': 'der', 'id': 9, 'deprel': 'nsubj', 'head': 12}, 'object': {'upos': 'PRON', 'text': 'sie', 'id': 14, 'deprel': 'obj', 'head': 17}, 'verb': {'upos': 'VERB', 'text': 'zuordnete', 'id': 17, 'deprel': 'conj', 'head': 12}}]","['SOV', 'SOV']"
1963,"Der Massenprotest führte zu einem allgemeinen Aufstand, bei dem Gruppen Aufständischer die Stadt durchstreiften und die öffentlichen und militärischen Einrichtungen Kiels unter ihre Kontrolle brachten.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Gruppen', 'id': 11, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'NOUN', 'text': 'Stadt', 'id': 14, 'deprel': 'obj', 'head': 15}, 'verb': {'upos': 'VERB', 'text': 'durchstreiften', 'id': 15, 'deprel': 'acl', 'head': 7}}, {'subject': {'upos': 'NOUN', 'text': 'Gruppen', 'id': 11, 'deprel': 'nsubj', 'head': 15}, 'object': {'upos': 'NOUN', 'text': 'Einrichtungen', 'id': 21, 'deprel': 'obj', 'head': 26}, 'verb': {'upos': 'VERB', 'text': 'brachten', 'id': 26, 'deprel': 'conj', 'head': 15}}]","['SOV', 'SOV']"
347,"Der spanische Kommandant leistete keinen Widerstand gegen General James Wilkinson, als dieser den Mobile-District von Westflorida militärisch besetzte.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Kommandant', 'id': 3, 'deprel': 'nsubj', 'head': 4}, 'verb': {'upos': 'VERB', 'text': 'leistete', 'id': 4, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Widerstand', 'id': 6, 'deprel': 'obj', 'head': 4}}, {'subject': {'upos': 'DET', 'text': 'dieser', 'id': 13, 'deprel': 'nsubj', 'head': 21}, 'object': {'upos': 'PROPN', 'text': 'Mobile', 'id': 15, 'deprel': 'obj', 'head': 21}, 'verb': {'upos': 'VERB', 'text': 'besetzte', 'id': 21, 'deprel': 'advcl', 'head': 4}}]","['SVO', 'SOV']"
1003,"Der Vizepräsident kann das Präsidentenamt kommissarisch übernehmen, wenn der Präsident stirbt, zurücktritt oder entlassen wird, bis ein neuer Präsident sein Amt antritt.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Vizepräsident', 'id': 2, 'deprel': 'nsubj', 'head': 7}, 'object': {'upos': 'NOUN', 'text': 'Präsidentenamt', 'id': 5, 'deprel': 'obj', 'head': 7}, 'verb': {'upos': 'VERB', 'text': 'übernehmen', 'id': 7, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'NOUN', 'text': 'Präsident', 'id': 22, 'deprel': 'nsubj', 'head': 25}, 'object': {'upos': 'NOUN', 'text': 'Amt', 'id': 24, 'deprel': 'obj', 'head': 25}, 'verb': {'upos': 'VERB', 'text': 'antritt', 'id': 25, 'deprel': 'advcl', 'head': 7}}]","['SOV', 'SOV']"
38,"Der Wert für die Dichte, den man im Experiment von 2005 erhielt, beträgt etwa 7500 ± 1900 kg·m−3.",2,"[{'object': {'upos': 'PRON', 'text': 'den', 'id': 7, 'deprel': 'obj', 'head': 14}, 'subject': {'upos': 'PRON', 'text': 'man', 'id': 8, 'deprel': 'nsubj', 'head': 14}, 'verb': {'upos': 'VERB', 'text': 'erhielt', 'id': 14, 'deprel': 'acl', 'head': 2}}, {'subject': {'upos': 'NOUN', 'text': 'Wert', 'id': 2, 'deprel': 'nsubj', 'head': 16}, 'verb': {'upos': 'VERB', 'text': 'beträgt', 'id': 16, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'kg·m−3', 'id': 21, 'deprel': 'obj', 'head': 16}}]","['OSV', 'SVO']"
1588,"Die anti-japanischen Widerstandsbewegungen richteten ihre Aufmerksamkeit nach der Kapitulation der Japaner im Zweiten Weltkrieg auf die Briten, die die Kontrolle über die Kolonie rasch wiedererlangt hatten.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Widerstandsbewegungen', 'id': 5, 'deprel': 'nsubj', 'head': 6}, 'verb': {'upos': 'VERB', 'text': 'richteten', 'id': 6, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Aufmerksamkeit', 'id': 8, 'deprel': 'obj', 'head': 6}}, {'subject': {'upos': 'PRON', 'text': 'die', 'id': 22, 'deprel': 'nsubj', 'head': 29}, 'object': {'upos': 'NOUN', 'text': 'Kontrolle', 'id': 24, 'deprel': 'obj', 'head': 29}, 'verb': {'upos': 'VERB', 'text': 'wiedererlangt', 'id': 29, 'deprel': 'acl', 'head': 20}}]","['SVO', 'SOV']"
1505,"Die Bewegung hat Einfluss auf die Muslime in Pakistan und Indien, Bangladesch, Afghanistan, Malaysia, Südafrika und Indonesien, Außerdem hat sie unter den meist aus Südasien stammenden Muslimen in Großbritannien großen Einfluss.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Bewegung', 'id': 2, 'deprel': 'nsubj', 'head': 3}, 'verb': {'upos': 'VERB', 'text': 'hat', 'id': 3, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Einfluss', 'id': 4, 'deprel': 'obj', 'head': 3}}, {'verb': {'upos': 'VERB', 'text': 'hat', 'id': 24, 'deprel': 'conj', 'head': 3}, 'subject': {'upos': 'PRON', 'text': 'sie', 'id': 25, 'deprel': 'nsubj', 'head': 24}, 'object': {'upos': 'NOUN', 'text': 'Einfluss', 'id': 36, 'deprel': 'obj', 'head': 24}}]","['SVO', 'VSO']"
676,"Die Christen sollten wahrscheinlich größere Dankbarkeit verspüren, wenn sie Gott verehren.",2,"[{'subject': {'upos': 'NOUN', 'text': 'Christen', 'id': 2, 'deprel': 'nsubj', 'head': 7}, 'object': {'upos': 'NOUN', 'text': 'Dankbarkeit', 'id': 6, 'deprel': 'obj', 'head': 7}, 'verb': {'upos': 'VERB', 'text': 'verspüren', 'id': 7, 'deprel': 'root', 'head': 0}}, {'subject': {'upos': 'PRON', 'text': 'sie', 'id': 10, 'deprel': 'nsubj', 'head': 12}, 'object': {'upos': 'NOUN', 'text': 'Gott', 'id': 11, 'deprel': 'obj', 'head': 12}, 'verb': {'upos': 'VERB', 'text': 'verehren', 'id': 12, 'deprel': 'advcl', 'head': 7}}]","['SOV', 'SOV']"
1505,"Die Deobandis selbst lehnen diese Bezeichnung ab, sie nennen sich selbst einfach ""Muslime"" oder Ahl as-Sunna (Volk der Tradition und der Einheit der Muslime).",2,"[{'subject': {'upos': 'PROPN', 'text': 'Deobandis', 'id': 2, 'deprel': 'nsubj', 'head': 4}, 'verb': {'upos': 'VERB', 'text': 'lehnen', 'id': 4, 'deprel': 'root', 'head': 0}, 'object': {'upos': 'NOUN', 'text': 'Bezeichnung', 'id': 6, 'deprel': 'obj', 'head': 4}}, {'subject': {'upos': 'PRON', 'text': 'sie', 'id': 9, 'deprel': 'nsubj', 'head': 10}, 'verb': {'upos': 'VERB', 'text': 'nennen', 'id': 10, 'deprel': 'parataxis', 'head': 4}, 'object': {'upos': 'PRON', 'text': 'sich', 'id': 11, 'deprel': 'obj', 'head': 10}}]","['SVO', 'SVO']"
